measure,quantile,time,sex,age,value,ethnic
mx,97.50%,2022-2024,Male,75,0.02622,European or Other
mx,97.50%,2022-2024,Male,76,0.02957,European or Other
mx,97.50%,2022-2024,Male,77,0.03344,European or Other
mx,97.50%,2022-2024,Male,78,0.03767,European or Other
mx,97.50%,2022-2024,Male,79,0.04287,European or Other
mx,97.50%,2022-2024,Male,80,0.04878,European or Other
mx,97.50%,2022-2024,Male,81,0.05574,European or Other
mx,97.50%,2022-2024,Male,82,0.06372,European or Other
mx,97.50%,2022-2024,Male,83,0.0732,European or Other
mx,97.50%,2022-2024,Male,84,0.08424,European or Other
mx,97.50%,2022-2024,Male,85,0.09711,European or Other
mx,97.50%,2022-2024,Male,86,0.11144,European or Other
mx,97.50%,2022-2024,Male,87,0.12774,European or Other
mx,97.50%,2022-2024,Male,88,0.14576,European or Other
mx,97.50%,2022-2024,Male,89,0.16605,European or Other
mx,97.50%,2022-2024,Male,90,0.1867,European or Other
mx,97.50%,2022-2024,Male,91,0.2116,European or Other
mx,97.50%,2022-2024,Male,92,0.23807,European or Other
mx,97.50%,2022-2024,Male,93,0.26758,European or Other
mx,97.50%,2022-2024,Male,94,0.30205,European or Other
mx,97.50%,2022-2024,Male,95,0.33389,European or Other
mx,97.50%,2022-2024,Male,96,0.37218,European or Other
mx,97.50%,2022-2024,Male,97,0.41066,European or Other
mx,97.50%,2022-2024,Male,98,0.45407,European or Other
mx,97.50%,2022-2024,Male,99,0.50587,European or Other
mx,97.50%,2022-2024,Male,100+,0.55426,European or Other
ex,2.50%,2022-2024,Female,0,84.26,European or Other
ex,2.50%,2022-2024,Female,1,83.49,European or Other
ex,2.50%,2022-2024,Female,2,82.51,European or Other
ex,2.50%,2022-2024,Female,3,81.51,European or Other
ex,2.50%,2022-2024,Female,4,80.52,European or Other
ex,2.50%,2022-2024,Female,5,79.53,European or Other
ex,2.50%,2022-2024,Female,6,78.53,European or Other
ex,2.50%,2022-2024,Female,7,77.53,European or Other
ex,2.50%,2022-2024,Female,8,76.54,European or Other
ex,2.50%,2022-2024,Female,9,75.54,European or Other
ex,2.50%,2022-2024,Female,10,74.54,European or Other
ex,2.50%,2022-2024,Female,11,73.55,European or Other
ex,2.50%,2022-2024,Female,12,72.55,European or Other
ex,2.50%,2022-2024,Female,13,71.56,European or Other
ex,2.50%,2022-2024,Female,14,70.56,European or Other
ex,2.50%,2022-2024,Female,15,69.57,European or Other
ex,2.50%,2022-2024,Female,16,68.58,European or Other
ex,2.50%,2022-2024,Female,17,67.59,European or Other
ex,2.50%,2022-2024,Female,18,66.6,European or Other
ex,2.50%,2022-2024,Female,19,65.62,European or Other
ex,2.50%,2022-2024,Female,20,64.64,European or Other
ex,2.50%,2022-2024,Female,21,63.66,European or Other
ex,2.50%,2022-2024,Female,22,62.68,European or Other
ex,2.50%,2022-2024,Female,23,61.7,European or Other
ex,2.50%,2022-2024,Female,24,60.72,European or Other
ex,2.50%,2022-2024,Female,25,59.74,European or Other
ex,2.50%,2022-2024,Female,26,58.76,European or Other
ex,2.50%,2022-2024,Female,27,57.78,European or Other
ex,2.50%,2022-2024,Female,28,56.8,European or Other
ex,2.50%,2022-2024,Female,29,55.82,European or Other
ex,2.50%,2022-2024,Female,30,54.84,European or Other
ex,2.50%,2022-2024,Female,31,53.86,European or Other
ex,2.50%,2022-2024,Female,32,52.88,European or Other
ex,2.50%,2022-2024,Female,33,51.9,European or Other
ex,2.50%,2022-2024,Female,34,50.93,European or Other
ex,2.50%,2022-2024,Female,35,49.95,European or Other
ex,2.50%,2022-2024,Female,36,48.97,European or Other
ex,2.50%,2022-2024,Female,37,48,European or Other
ex,2.50%,2022-2024,Female,38,47.02,European or Other
ex,2.50%,2022-2024,Female,39,46.05,European or Other
ex,2.50%,2022-2024,Female,40,45.08,European or Other
ex,2.50%,2022-2024,Female,41,44.11,European or Other
ex,2.50%,2022-2024,Female,42,43.14,European or Other
ex,2.50%,2022-2024,Female,43,42.18,European or Other
ex,2.50%,2022-2024,Female,44,41.22,European or Other
ex,2.50%,2022-2024,Female,45,40.27,European or Other
ex,2.50%,2022-2024,Female,46,39.31,European or Other
ex,2.50%,2022-2024,Female,47,38.36,European or Other
ex,2.50%,2022-2024,Female,48,37.41,European or Other
ex,2.50%,2022-2024,Female,49,36.46,European or Other
ex,2.50%,2022-2024,Female,50,35.52,European or Other
ex,2.50%,2022-2024,Female,51,34.58,European or Other
ex,2.50%,2022-2024,Female,52,33.64,European or Other
ex,2.50%,2022-2024,Female,53,32.71,European or Other
ex,2.50%,2022-2024,Female,54,31.78,European or Other
ex,2.50%,2022-2024,Female,55,30.85,European or Other
ex,2.50%,2022-2024,Female,56,29.93,European or Other
ex,2.50%,2022-2024,Female,57,29.01,European or Other
ex,2.50%,2022-2024,Female,58,28.1,European or Other
ex,2.50%,2022-2024,Female,59,27.19,European or Other
ex,2.50%,2022-2024,Female,60,26.28,European or Other
ex,2.50%,2022-2024,Female,61,25.39,European or Other
ex,2.50%,2022-2024,Female,62,24.49,European or Other
ex,2.50%,2022-2024,Female,63,23.61,European or Other
ex,2.50%,2022-2024,Female,64,22.73,European or Other
ex,2.50%,2022-2024,Female,65,21.85,European or Other
ex,2.50%,2022-2024,Female,66,20.98,European or Other
ex,2.50%,2022-2024,Female,67,20.12,European or Other
ex,2.50%,2022-2024,Female,68,19.27,European or Other
ex,2.50%,2022-2024,Female,69,18.42,European or Other
ex,2.50%,2022-2024,Female,70,17.59,European or Other
ex,2.50%,2022-2024,Female,71,16.75,European or Other
ex,2.50%,2022-2024,Female,72,15.94,European or Other
ex,2.50%,2022-2024,Female,73,15.13,European or Other
ex,2.50%,2022-2024,Female,74,14.33,European or Other
ex,2.50%,2022-2024,Female,75,13.55,European or Other
ex,2.50%,2022-2024,Female,76,12.78,European or Other
ex,2.50%,2022-2024,Female,77,12.03,European or Other
ex,2.50%,2022-2024,Female,78,11.3,European or Other
ex,2.50%,2022-2024,Female,79,10.59,European or Other
ex,2.50%,2022-2024,Female,80,9.9,European or Other
ex,2.50%,2022-2024,Female,81,9.23,European or Other
ex,2.50%,2022-2024,Female,82,8.59,European or Other
ex,2.50%,2022-2024,Female,83,7.97,European or Other
ex,2.50%,2022-2024,Female,84,7.38,European or Other
ex,2.50%,2022-2024,Female,85,6.81,European or Other
ex,2.50%,2022-2024,Female,86,6.28,European or Other
ex,2.50%,2022-2024,Female,87,5.77,European or Other
ex,2.50%,2022-2024,Female,88,5.3,European or Other
ex,2.50%,2022-2024,Female,89,4.86,European or Other
ex,2.50%,2022-2024,Female,90,4.46,European or Other
ex,2.50%,2022-2024,Female,91,4.08,European or Other
ex,2.50%,2022-2024,Female,92,3.74,European or Other
ex,2.50%,2022-2024,Female,93,3.42,European or Other
ex,2.50%,2022-2024,Female,94,3.15,European or Other
ex,2.50%,2022-2024,Female,95,2.9,European or Other
ex,2.50%,2022-2024,Female,96,2.67,European or Other
ex,2.50%,2022-2024,Female,97,2.49,European or Other
ex,2.50%,2022-2024,Female,98,2.32,European or Other
ex,2.50%,2022-2024,Female,99,2.19,European or Other
ex,2.50%,2022-2024,Female,100+,2.1,European or Other
ex,2.50%,2022-2024,Male,0,81.17,European or Other
ex,2.50%,2022-2024,Male,1,80.45,European or Other
ex,2.50%,2022-2024,Male,2,79.47,European or Other
ex,2.50%,2022-2024,Male,3,78.48,European or Other
ex,2.50%,2022-2024,Male,4,77.49,European or Other
ex,2.50%,2022-2024,Male,5,76.49,European or Other
ex,2.50%,2022-2024,Male,6,75.5,European or Other
ex,2.50%,2022-2024,Male,7,74.5,European or Other
ex,2.50%,2022-2024,Male,8,73.51,European or Other
ex,2.50%,2022-2024,Male,9,72.51,European or Other
ex,2.50%,2022-2024,Male,10,71.52,European or Other
ex,2.50%,2022-2024,Male,11,70.52,European or Other
ex,2.50%,2022-2024,Male,12,69.53,European or Other
ex,2.50%,2022-2024,Male,13,68.53,European or Other
ex,2.50%,2022-2024,Male,14,67.54,European or Other
ex,2.50%,2022-2024,Male,15,66.55,European or Other
ex,2.50%,2022-2024,Male,16,65.56,European or Other
ex,2.50%,2022-2024,Male,17,64.58,European or Other
ex,2.50%,2022-2024,Male,18,63.6,European or Other
ex,2.50%,2022-2024,Male,19,62.63,European or Other
ex,2.50%,2022-2024,Male,20,61.66,European or Other
ex,2.50%,2022-2024,Male,21,60.69,European or Other
ex,2.50%,2022-2024,Male,22,59.72,European or Other
ex,2.50%,2022-2024,Male,23,58.76,European or Other
ex,2.50%,2022-2024,Male,24,57.79,European or Other
ex,2.50%,2022-2024,Male,25,56.83,European or Other
ex,2.50%,2022-2024,Male,26,55.87,European or Other
ex,2.50%,2022-2024,Male,27,54.9,European or Other
ex,2.50%,2022-2024,Male,28,53.94,European or Other
ex,2.50%,2022-2024,Male,29,52.97,European or Other
ex,2.50%,2022-2024,Male,30,52.01,European or Other
ex,2.50%,2022-2024,Male,31,51.04,European or Other
ex,2.50%,2022-2024,Male,32,50.08,European or Other
ex,2.50%,2022-2024,Male,33,49.11,European or Other
ex,2.50%,2022-2024,Male,34,48.15,European or Other
ex,2.50%,2022-2024,Male,35,47.19,European or Other
ex,2.50%,2022-2024,Male,36,46.23,European or Other
ex,2.50%,2022-2024,Male,37,45.27,European or Other
ex,2.50%,2022-2024,Male,38,44.31,European or Other
ex,2.50%,2022-2024,Male,39,43.35,European or Other
ex,2.50%,2022-2024,Male,40,42.39,European or Other
ex,2.50%,2022-2024,Male,41,41.44,European or Other
ex,2.50%,2022-2024,Male,42,40.49,European or Other
ex,2.50%,2022-2024,Male,43,39.54,European or Other
ex,2.50%,2022-2024,Male,44,38.6,European or Other
ex,2.50%,2022-2024,Male,45,37.66,European or Other
ex,2.50%,2022-2024,Male,46,36.72,European or Other
ex,2.50%,2022-2024,Male,47,35.79,European or Other
ex,2.50%,2022-2024,Male,48,34.85,European or Other
ex,2.50%,2022-2024,Male,49,33.93,European or Other
ex,2.50%,2022-2024,Male,50,33,European or Other
ex,2.50%,2022-2024,Male,51,32.08,European or Other
ex,2.50%,2022-2024,Male,52,31.16,European or Other
ex,2.50%,2022-2024,Male,53,30.25,European or Other
ex,2.50%,2022-2024,Male,54,29.34,European or Other
ex,2.50%,2022-2024,Male,55,28.44,European or Other
ex,2.50%,2022-2024,Male,56,27.54,European or Other
ex,2.50%,2022-2024,Male,57,26.65,European or Other
ex,2.50%,2022-2024,Male,58,25.77,European or Other
ex,2.50%,2022-2024,Male,59,24.89,European or Other
ex,2.50%,2022-2024,Male,60,24.02,European or Other
ex,2.50%,2022-2024,Male,61,23.16,European or Other
ex,2.50%,2022-2024,Male,62,22.31,European or Other
ex,2.50%,2022-2024,Male,63,21.46,European or Other
ex,2.50%,2022-2024,Male,64,20.62,European or Other
ex,2.50%,2022-2024,Male,65,19.79,European or Other
ex,2.50%,2022-2024,Male,66,18.96,European or Other
ex,2.50%,2022-2024,Male,67,18.14,European or Other
ex,2.50%,2022-2024,Male,68,17.34,European or Other
ex,2.50%,2022-2024,Male,69,16.54,European or Other
ex,2.50%,2022-2024,Male,70,15.75,European or Other
ex,2.50%,2022-2024,Male,71,14.97,European or Other
ex,2.50%,2022-2024,Male,72,14.21,European or Other
ex,2.50%,2022-2024,Male,73,13.46,European or Other
ex,2.50%,2022-2024,Male,74,12.72,European or Other
ex,2.50%,2022-2024,Male,75,12,European or Other
ex,2.50%,2022-2024,Male,76,11.29,European or Other
ex,2.50%,2022-2024,Male,77,10.61,European or Other
ex,2.50%,2022-2024,Male,78,9.94,European or Other
ex,2.50%,2022-2024,Male,79,9.29,European or Other
ex,2.50%,2022-2024,Male,80,8.67,European or Other
ex,2.50%,2022-2024,Male,81,8.06,European or Other
ex,2.50%,2022-2024,Male,82,7.48,European or Other
ex,2.50%,2022-2024,Male,83,6.93,European or Other
ex,2.50%,2022-2024,Male,84,6.4,European or Other
ex,2.50%,2022-2024,Male,85,5.91,European or Other
ex,2.50%,2022-2024,Male,86,5.44,European or Other
ex,2.50%,2022-2024,Male,87,5.01,European or Other
ex,2.50%,2022-2024,Male,88,4.61,European or Other
ex,2.50%,2022-2024,Male,89,4.24,European or Other
ex,2.50%,2022-2024,Male,90,3.9,European or Other
ex,2.50%,2022-2024,Male,91,3.58,European or Other
ex,2.50%,2022-2024,Male,92,3.29,European or Other
ex,2.50%,2022-2024,Male,93,3.02,European or Other
ex,2.50%,2022-2024,Male,94,2.78,European or Other
ex,2.50%,2022-2024,Male,95,2.57,European or Other
ex,2.50%,2022-2024,Male,96,2.37,European or Other
ex,2.50%,2022-2024,Male,97,2.19,European or Other
ex,2.50%,2022-2024,Male,98,2.02,European or Other
ex,2.50%,2022-2024,Male,99,1.89,European or Other
ex,2.50%,2022-2024,Male,100+,1.8,European or Other
ex,50%,2022-2024,Female,0,84.35,European or Other
ex,50%,2022-2024,Female,1,83.58,European or Other
ex,50%,2022-2024,Female,2,82.59,European or Other
ex,50%,2022-2024,Female,3,81.6,European or Other
ex,50%,2022-2024,Female,4,80.6,European or Other
ex,50%,2022-2024,Female,5,79.61,European or Other
ex,50%,2022-2024,Female,6,78.61,European or Other
ex,50%,2022-2024,Female,7,77.62,European or Other
ex,50%,2022-2024,Female,8,76.62,European or Other
ex,50%,2022-2024,Female,9,75.62,European or Other
ex,50%,2022-2024,Female,10,74.63,European or Other
ex,50%,2022-2024,Female,11,73.63,European or Other
ex,50%,2022-2024,Female,12,72.63,European or Other
ex,50%,2022-2024,Female,13,71.64,European or Other
ex,50%,2022-2024,Female,14,70.64,European or Other
ex,50%,2022-2024,Female,15,69.65,European or Other
ex,50%,2022-2024,Female,16,68.66,European or Other
ex,50%,2022-2024,Female,17,67.67,European or Other
ex,50%,2022-2024,Female,18,66.68,European or Other
ex,50%,2022-2024,Female,19,65.7,European or Other
ex,50%,2022-2024,Female,20,64.72,European or Other
ex,50%,2022-2024,Female,21,63.74,European or Other
ex,50%,2022-2024,Female,22,62.76,European or Other
ex,50%,2022-2024,Female,23,61.78,European or Other
ex,50%,2022-2024,Female,24,60.8,European or Other
ex,50%,2022-2024,Female,25,59.82,European or Other
ex,50%,2022-2024,Female,26,58.84,European or Other
ex,50%,2022-2024,Female,27,57.86,European or Other
ex,50%,2022-2024,Female,28,56.89,European or Other
ex,50%,2022-2024,Female,29,55.91,European or Other
ex,50%,2022-2024,Female,30,54.93,European or Other
ex,50%,2022-2024,Female,31,53.94,European or Other
ex,50%,2022-2024,Female,32,52.96,European or Other
ex,50%,2022-2024,Female,33,51.99,European or Other
ex,50%,2022-2024,Female,34,51.01,European or Other
ex,50%,2022-2024,Female,35,50.03,European or Other
ex,50%,2022-2024,Female,36,49.05,European or Other
ex,50%,2022-2024,Female,37,48.08,European or Other
ex,50%,2022-2024,Female,38,47.1,European or Other
ex,50%,2022-2024,Female,39,46.13,European or Other
ex,50%,2022-2024,Female,40,45.16,European or Other
ex,50%,2022-2024,Female,41,44.19,European or Other
ex,50%,2022-2024,Female,42,43.22,European or Other
ex,50%,2022-2024,Female,43,42.26,European or Other
ex,50%,2022-2024,Female,44,41.3,European or Other
ex,50%,2022-2024,Female,45,40.34,European or Other
ex,50%,2022-2024,Female,46,39.39,European or Other
ex,50%,2022-2024,Female,47,38.43,European or Other
ex,50%,2022-2024,Female,48,37.48,European or Other
ex,50%,2022-2024,Female,49,36.54,European or Other
ex,50%,2022-2024,Female,50,35.59,European or Other
ex,50%,2022-2024,Female,51,34.65,European or Other
ex,50%,2022-2024,Female,52,33.72,European or Other
ex,50%,2022-2024,Female,53,32.78,European or Other
ex,50%,2022-2024,Female,54,31.85,European or Other
ex,50%,2022-2024,Female,55,30.92,European or Other
ex,50%,2022-2024,Female,56,30,European or Other
ex,50%,2022-2024,Female,57,29.08,European or Other
ex,50%,2022-2024,Female,58,28.17,European or Other
ex,50%,2022-2024,Female,59,27.26,European or Other
ex,50%,2022-2024,Female,60,26.35,European or Other
ex,50%,2022-2024,Female,61,25.46,European or Other
ex,50%,2022-2024,Female,62,24.56,European or Other
ex,50%,2022-2024,Female,63,23.68,European or Other
ex,50%,2022-2024,Female,64,22.8,European or Other
ex,50%,2022-2024,Female,65,21.92,European or Other
ex,50%,2022-2024,Female,66,21.05,European or Other
ex,50%,2022-2024,Female,67,20.19,European or Other
ex,50%,2022-2024,Female,68,19.34,European or Other
ex,50%,2022-2024,Female,69,18.49,European or Other
ex,50%,2022-2024,Female,70,17.65,European or Other
ex,50%,2022-2024,Female,71,16.82,European or Other
ex,50%,2022-2024,Female,72,16,European or Other
ex,50%,2022-2024,Female,73,15.19,European or Other
ex,50%,2022-2024,Female,74,14.39,European or Other
ex,50%,2022-2024,Female,75,13.61,European or Other
ex,50%,2022-2024,Female,76,12.84,European or Other
ex,50%,2022-2024,Female,77,12.09,European or Other
ex,50%,2022-2024,Female,78,11.36,European or Other
ex,50%,2022-2024,Female,79,10.65,European or Other
ex,50%,2022-2024,Female,80,9.96,European or Other
ex,50%,2022-2024,Female,81,9.29,European or Other
ex,50%,2022-2024,Female,82,8.64,European or Other
ex,50%,2022-2024,Female,83,8.02,European or Other
ex,50%,2022-2024,Female,84,7.43,European or Other
ex,50%,2022-2024,Female,85,6.86,European or Other
ex,50%,2022-2024,Female,86,6.33,European or Other
ex,50%,2022-2024,Female,87,5.82,European or Other
ex,50%,2022-2024,Female,88,5.35,European or Other
ex,50%,2022-2024,Female,89,4.91,European or Other
ex,50%,2022-2024,Female,90,4.51,European or Other
ex,50%,2022-2024,Female,91,4.13,European or Other
ex,50%,2022-2024,Female,92,3.79,European or Other
ex,50%,2022-2024,Female,93,3.48,European or Other
ex,50%,2022-2024,Female,94,3.21,European or Other
ex,50%,2022-2024,Female,95,2.96,European or Other
ex,50%,2022-2024,Female,96,2.75,European or Other
ex,50%,2022-2024,Female,97,2.56,European or Other
ex,50%,2022-2024,Female,98,2.41,European or Other
ex,50%,2022-2024,Female,99,2.29,European or Other
ex,50%,2022-2024,Female,100+,2.22,European or Other
ex,50%,2022-2024,Male,0,81.27,European or Other
ex,50%,2022-2024,Male,1,80.55,European or Other
ex,50%,2022-2024,Male,2,79.57,European or Other
ex,50%,2022-2024,Male,3,78.58,European or Other
ex,50%,2022-2024,Male,4,77.59,European or Other
ex,50%,2022-2024,Male,5,76.59,European or Other
ex,50%,2022-2024,Male,6,75.6,European or Other
ex,50%,2022-2024,Male,7,74.6,European or Other
ex,50%,2022-2024,Male,8,73.61,European or Other
ex,50%,2022-2024,Male,9,72.61,European or Other
ex,50%,2022-2024,Male,10,71.62,European or Other
ex,50%,2022-2024,Male,11,70.62,European or Other
ex,50%,2022-2024,Male,12,69.63,European or Other
ex,50%,2022-2024,Male,13,68.63,European or Other
ex,50%,2022-2024,Male,14,67.64,European or Other
ex,50%,2022-2024,Male,15,66.65,European or Other
ex,50%,2022-2024,Male,16,65.66,European or Other
ex,50%,2022-2024,Male,17,64.68,European or Other
ex,50%,2022-2024,Male,18,63.7,European or Other
ex,50%,2022-2024,Male,19,62.72,European or Other
ex,50%,2022-2024,Male,20,61.75,European or Other
ex,50%,2022-2024,Male,21,60.78,European or Other
ex,50%,2022-2024,Male,22,59.82,European or Other
ex,50%,2022-2024,Male,23,58.85,European or Other
ex,50%,2022-2024,Male,24,57.88,European or Other
ex,50%,2022-2024,Male,25,56.92,European or Other
ex,50%,2022-2024,Male,26,55.96,European or Other
ex,50%,2022-2024,Male,27,54.99,European or Other
ex,50%,2022-2024,Male,28,54.03,European or Other
